Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1996-02-05 00:00:00+05:30,5.088848969016559,5.381924365140981,4.889025164429177,5.070199012756348,68921537,0.0,0.0
1996-02-06 00:00:00+05:30,5.102170700695453,5.128813752665557,4.5559849673954975,4.6412434577941895,40024042,0.0,0.0
1996-02-07 00:00:00+05:30,4.641243349073002,4.902346338405219,4.56930683890345,4.82374906539917,45350428,0.0,0.0
1996-02-08 00:00:00+05:30,4.849061462177644,5.552441454040964,4.835739933135259,5.524466514587402,114509743,0.0,0.0
1996-02-09 00:00:00+05:30,5.888143510442521,5.94143005930509,5.623044457237555,5.846847057342529,119682955,0.0,0.0
1996-02-12 00:00:00+05:30,5.725621024595053,5.821536367860946,5.435209875157417,5.517804145812988,83759011,0.0,0.0
1996-02-13 00:00:00+05:30,5.488496753738012,5.635034444404256,5.389917190106502,5.520468235015869,72385781,0.0,0.0
1996-02-14 00:00:00+05:30,5.728284810598011,5.91478706886836,5.621712156237662,5.676331043243408,67257097,0.0,0.0
1996-02-15 00:00:00+05:30,5.5417827518901115,5.794893550518884,5.501818174775441,5.597733974456787,55699524,0.0,0.0
1996-02-16 00:00:00+05:30,5.5684258026322215,5.5684258026322215,5.448531628487701,5.480503559112549,36118975,0.0,0.0
1996-02-19 00:00:00+05:30,5.541782705802326,5.620380430901871,5.488496603425916,5.513807773590088,24685188,0.0,0.0
1996-02-20 00:00:00+05:30,5.513807756680414,5.5218008530359475,5.2287254806286425,5.301994323730469,35231986,0.0,0.0
1996-02-21 00:00:00+05:30,5.301994323730469,5.301994323730469,5.301994323730469,5.301994323730469,0,0.0,0.0
1996-02-22 00:00:00+05:30,5.421888743107407,5.568426435712113,5.421888743107407,5.5404510498046875,32953956,0.0,0.0
1996-02-23 00:00:00+05:30,5.528461153816417,5.56576151276023,5.429881148866063,5.49249267578125,29080949,0.0,0.0
1996-02-26 00:00:00+05:30,5.516471436949374,5.698977133957356,5.499153364895801,5.525796413421631,70008010,0.0,0.0
1996-02-27 00:00:00+05:30,5.5364549181949165,5.5364549181949165,5.395246096950526,5.4365434646606445,40272505,0.0,0.0
1996-02-28 00:00:00+05:30,5.568426337765859,5.605726700800003,5.477839418569389,5.489829063415527,33926438,0.0,0.0
1996-02-29 00:00:00+05:30,5.449863924134053,5.461853116181385,5.082187825366479,5.142135143280029,67024663,0.0,0.0
1996-03-01 00:00:00+05:30,5.207410636607512,5.247375664121584,5.104834532175523,5.20074987411499,56079789,0.0,0.0
1996-03-04 00:00:00+05:30,5.195420765409106,5.2447107677456515,5.1154916189938495,5.174106597900391,36523285,0.0,0.0
1996-03-05 00:00:00+05:30,5.174106597900391,5.174106597900391,5.174106597900391,5.174106597900391,0,0.0,0.0
1996-03-06 00:00:00+05:30,5.208743193688078,5.295333562366249,5.19009278637318,5.270022392272949,24779586,0.0,0.0
1996-03-07 00:00:00+05:30,5.2913373204236684,5.36593804888286,5.208743495144211,5.231389999389648,32271794,0.0,0.0
1996-03-08 00:00:00+05:30,5.195420742533857,5.222064243780554,5.135473882986359,5.206078052520752,24870423,0.0,0.0
1996-03-11 00:00:00+05:30,5.128814274964817,5.182100836890505,5.0502169921135724,5.106167316436768,32018877,0.0,0.0
1996-03-12 00:00:00+05:30,5.115492122093909,5.1208205513554,4.663889866103427,5.035562515258789,22942379,0.0,0.0
1996-03-13 00:00:00+05:30,5.102170660258839,5.255369112990731,5.067534059389646,5.235386371612549,35833998,0.0,0.0
1996-03-14 00:00:00+05:30,5.235385436344871,5.312650815713626,5.163448937911319,5.182099342346191,32372426,0.0,0.0
1996-03-15 00:00:00+05:30,5.17543775709023,5.206077349455169,5.05554360162767,5.072861671447754,33239823,0.0,0.0
1996-03-18 00:00:00+05:30,5.0222396246197,5.060872310222434,4.8490589323031985,4.863712787628174,35009348,0.0,0.0
1996-03-19 00:00:00+05:30,4.85039165442324,4.915667848093366,4.555984426411411,4.653232097625732,31957429,0.0,0.0
1996-03-20 00:00:00+05:30,4.653232097625732,4.653232097625732,4.653232097625732,4.653232097625732,0,0.0,0.0
1996-03-21 00:00:00+05:30,4.809095115837746,4.982275382596847,4.809095115837746,4.942310810089111,23555969,0.0,0.0
1996-03-22 00:00:00+05:30,4.895684259625956,4.918330756670956,4.775789655678322,4.863712787628174,28958053,0.0,0.0
1996-03-25 00:00:00+05:30,4.928990097802493,5.13947168186026,4.919665119003653,5.008919715881348,61991268,0.0,0.0
1996-03-26 00:00:00+05:30,5.010249823816215,5.218066647984984,4.994263635767031,5.144798278808594,77170713,0.0,0.0
1996-03-27 00:00:00+05:30,5.275351020311496,5.373931037241859,5.239382537905233,5.287341117858887,54386851,0.0,0.0
1996-03-28 00:00:00+05:30,5.301993550853319,5.367269740643193,5.301993550853319,5.351283550262451,25451953,0.0,0.0
1996-03-29 00:00:00+05:30,5.328637503848803,5.371266748698464,5.228725607221509,5.2567009925842285,28306169,0.0,0.0
1996-04-01 00:00:00+05:30,5.301995222071617,5.349952903212583,5.252705207125998,5.324642181396484,30881643,0.0,0.0
1996-04-02 00:00:00+05:30,5.328636698429056,5.448531318306997,5.301993650704582,5.348618984222412,52862228,0.0,0.0
1996-04-03 00:00:00+05:30,5.488496201510786,5.55377239623614,5.435209650477516,5.448531627655029,43350250,0.0,0.0
1996-04-04 00:00:00+05:30,5.401904102435053,5.401904102435053,5.321974527858772,5.391246795654297,24455426,0.0,0.0
1996-04-05 00:00:00+05:30,5.391246795654297,5.391246795654297,5.391246795654297,5.391246795654297,0,0.0,0.0
1996-04-08 00:00:00+05:30,5.588409318180141,5.648356192152313,5.516472797878118,5.612388610839844,47640035,0.0,0.0
1996-04-09 00:00:00+05:30,5.697645061407412,5.808213799582044,5.649687394650566,5.689651966094971,54842813,0.0,0.0
1996-04-10 00:00:00+05:30,5.7549274413011196,5.8734897219283555,5.7549274413011196,5.801552772521973,126390587,0.0,0.0
1996-04-11 00:00:00+05:30,5.75492697661828,5.8135419455269455,5.716294290905078,5.726951599121094,97557211,0.0,0.0
1996-04-12 00:00:00+05:30,5.728284909085325,5.780239582451091,5.701641858176896,5.769582271575928,46672006,0.0,0.0
1996-04-15 00:00:00+05:30,5.834858628667674,5.858837467507311,5.734946724742687,5.756261348724365,53248727,0.0,0.0
1996-04-16 00:00:00+05:30,5.7549277552978495,5.781570803163447,5.661676635209354,5.688319683074951,51807815,0.0,0.0
1996-04-17 00:00:00+05:30,5.782904199109633,6.087968782434214,5.782904199109633,6.025357246398926,120385600,0.0,0.0
1996-04-18 00:00:00+05:30,6.181218455321588,6.341077650838292,6.127932358521963,6.302445411682129,129424695,0.0,0.0
1996-04-19 00:00:00+05:30,6.287791249876906,6.421006937990789,6.2078616559850195,6.266476631164551,115258697,0.0,0.0
1996-04-22 00:00:00+05:30,6.327758234171111,6.327758234171111,6.04933667636208,6.086637496948242,80399852,0.0,0.0
1996-04-23 00:00:00+05:30,6.034680849838733,6.154575012513536,5.970737447265133,6.087967395782471,88033656,0.0,0.0
1996-04-24 00:00:00+05:30,6.367721940446161,6.727404948626411,6.367721940446161,6.687439918518066,135019137,0.0,0.0
1996-04-25 00:00:00+05:30,6.767370227205186,6.887264877391092,6.287792984138612,6.439659118652344,132106144,0.0,0.0
1996-04-26 00:00:00+05:30,6.474294884643765,6.64081487021024,6.275802964095784,6.511595249176025,119479019,0.0,0.0
1996-04-29 00:00:00+05:30,6.460972710625463,6.57420612654006,6.367721582361864,6.515591144561768,120564601,0.0,0.0
1996-04-30 00:00:00+05:30,6.527580771333041,6.566213920795016,6.341078502371438,6.410350799560547,82247745,0.0,0.0
1996-05-01 00:00:00+05:30,6.610174783645097,6.658132456317302,6.5169232003215285,6.543566703796387,60056991,0.0,0.0
1996-05-02 00:00:00+05:30,6.500936580726893,6.5022689141160095,6.383706629487033,6.47829008102417,62482852,0.0,0.0
1996-05-03 00:00:00+05:30,6.3943635211793906,6.447649612320566,6.315766265210837,6.349070072174072,63368060,0.0,0.0
1996-05-06 00:00:00+05:30,6.194541084215591,6.234505661022612,6.002710391447551,6.033349990844727,88039000,0.0,0.0
1996-05-07 00:00:00+05:30,6.048003044110025,6.1252684311600305,5.864165458467908,5.945426940917969,75104634,0.0,0.0
1996-05-08 00:00:00+05:30,5.834858591489022,6.114612011208249,5.80821508540219,6.042675495147705,88525241,0.0,0.0
1996-05-09 00:00:00+05:30,5.954752958571363,6.055997198512131,5.841519525217051,5.880152225494385,62128413,0.0,0.0
1996-05-10 00:00:00+05:30,5.780239381879953,5.872158175859873,5.729617496398699,5.848179340362549,68122713,0.0,0.0
1996-05-13 00:00:00+05:30,5.914786790050839,5.966741460074246,5.864165358628581,5.937434196472168,51900432,0.0,0.0
1996-05-14 00:00:00+05:30,5.93077298779363,6.154575596889583,5.888143746991,6.09596061706543,66364765,0.0,0.0
1996-05-15 00:00:00+05:30,6.313103816694828,6.447651415477566,6.201202269909669,6.405022621154785,172815020,0.0,0.0
1996-05-16 00:00:00+05:30,6.554224543027572,6.658132993046665,6.507599200166155,6.542234897613525,160284965,0.0,0.0
1996-05-17 00:00:00+05:30,6.422341092190092,6.514259895841408,6.401026468936718,6.459641456604004,137923225,0.0,0.0
1996-05-20 00:00:00+05:30,6.341078207819402,6.355732066750015,6.22118402693019,6.237170219421387,83541716,0.0,0.0
1996-05-21 00:00:00+05:30,6.187880213505117,6.385039784611242,6.182551784380688,6.237170219421387,124559613,0.0,0.0
1996-05-22 00:00:00+05:30,6.287792256960292,6.3250926194016746,6.262481539174512,6.2758026123046875,92985121,0.0,0.0
1996-05-23 00:00:00+05:30,6.261149434184635,6.274471413882061,6.219852971590966,6.239835262298584,58672184,0.0,0.0
1996-05-24 00:00:00+05:30,6.287792683948681,6.2997823294184725,6.247828104167367,6.277135372161865,47408492,0.0,0.0
1996-05-27 00:00:00+05:30,6.241166847007438,6.254488372547078,6.109283020070667,6.129265308380127,89967043,0.0,0.0
1996-05-28 00:00:00+05:30,6.062658135440231,6.101290836822205,5.9507565800661055,6.055997371673584,132615540,0.0,0.0
1996-05-29 00:00:00+05:30,6.181218341395824,6.486283321722043,6.181218341395824,6.422339916229248,223285228,0.0,0.0
1996-05-30 00:00:00+05:30,6.474294184056134,6.486283828086412,6.261148426469733,6.294453144073486,198662378,0.0,0.0
1996-05-31 00:00:00+05:30,6.507598348920307,6.514259111314943,6.3983610310421986,6.455644130706787,237043353,0.0,0.0
1996-06-03 00:00:00+05:30,6.552892924591026,6.740727555333382,6.51292834063344,6.7167487144470215,276972106,0.0,0.0
1996-06-04 00:00:00+05:30,6.80067425287295,6.871278887718283,6.620832736631142,6.6781158447265625,321297511,0.0,0.0
1996-06-05 00:00:00+05:30,6.7407266806777155,6.754048206935018,6.554224407957516,6.640814781188965,264354777,0.0,0.0
1996-06-06 00:00:00+05:30,6.73806031608455,6.924562529299132,6.73806031608455,6.816658020019531,316624789,0.0,0.0
1996-06-07 00:00:00+05:30,6.742058976842863,6.804670059392284,6.700762064651233,6.779359340667725,165994289,0.0,0.0
1996-06-10 00:00:00+05:30,6.795346321887142,6.840639335137163,6.716748584200205,6.740727424621582,196523274,0.0,0.0
1996-06-11 00:00:00+05:30,6.7007623184249665,6.873942617924787,6.570210361255164,6.7314019203186035,339058664,0.0,0.0
1996-06-12 00:00:00+05:30,6.833978470254618,6.967194650678901,6.827318159048334,6.8699469566345215,196297965,0.0,0.0
1996-06-13 00:00:00+05:30,6.833977775145568,6.88593245132494,6.796677411341976,6.821988582611084,116421757,0.0,0.0
1996-06-14 00:00:00+05:30,6.859287829178987,7.085754642396106,6.847298186038385,7.048454284667969,267570558,0.0,0.0
1996-06-17 00:00:00+05:30,7.087087856181302,7.124388216161023,6.9552040364682375,6.975185871124268,227599058,0.0,0.0
1996-06-18 00:00:00+05:30,6.927229150554012,7.033802268763578,6.887264570644671,6.953872203826904,206522383,0.0,0.0
1996-06-19 00:00:00+05:30,7.033801021713058,7.0564475224681305,6.860620301025156,6.907245635986328,187622215,0.0,0.0
1996-06-20 00:00:00+05:30,6.84729731545751,6.987174204852397,6.8219866040880355,6.961863040924072,145069007,0.0,0.0
1996-06-21 00:00:00+05:30,6.904581368057847,6.963196345946627,6.687439075878203,6.855291366577148,140230643,0.0,0.0
1996-06-24 00:00:00+05:30,6.796675509061194,6.927226972113989,6.747385966518471,6.811329364776611,121238748,0.0,0.0
1996-06-25 00:00:00+05:30,6.819323777108621,6.839306518526036,6.554224234933281,6.634153842926025,141301976,0.0,0.0
1996-06-26 00:00:00+05:30,6.660797282753289,6.674119261993944,6.527581110818724,6.551560401916504,117371975,0.0,0.0
1996-06-27 00:00:00+05:30,6.515589856827565,6.631487916903482,6.466300314208426,6.608841419219971,127573239,0.0,0.0
1996-06-28 00:00:00+05:30,6.543567491111094,6.655468589957069,6.460973661287038,6.4836201667785645,129283988,0.0,0.0
1996-07-01 00:00:00+05:30,6.462304358166948,6.464968572392478,6.342410192429129,6.3823747634887695,99303582,0.0,0.0
1996-07-02 00:00:00+05:30,6.394365067626642,6.447651171654812,6.234505850424181,6.273138999938965,112382216,0.0,0.0
1996-07-03 00:00:00+05:30,6.187880953363095,6.215856341008632,6.077311736500832,6.114612102508545,135289865,0.0,0.0
1996-07-04 00:00:00+05:30,6.078643139859196,6.274470837985217,6.008038961994153,6.167898178100586,144279979,0.0,0.0
1996-07-05 00:00:00+05:30,6.206530498486333,6.273139034001171,6.1079509339635605,6.155909061431885,110356213,0.0,0.0
1996-07-08 00:00:00+05:30,6.261148196793068,6.266477078130694,6.129264832651508,6.161236763000488,49718582,0.0,0.0
1996-07-09 00:00:00+05:30,6.153241095126784,6.153241095126784,5.808211672886142,5.908123970031738,103955821,0.0,0.0
1996-07-10 00:00:00+05:30,5.861501736410019,5.98139638427267,5.781572122021254,5.913455963134766,118561751,0.0,0.0
1996-07-11 00:00:00+05:30,5.941429677923157,6.151910740441382,5.941429677923157,6.036013126373291,185369120,0.0,0.0
1996-07-12 00:00:00+05:30,6.002711185666398,6.045339982722312,5.88015231930297,5.920116901397705,121187987,0.0,0.0
1996-07-15 00:00:00+05:30,5.862834313362421,6.161238159119166,5.834858924537786,6.077311992645264,149170886,0.0,0.0
1996-07-16 00:00:00+05:30,6.127933714852204,6.2411676007319326,5.8095480393511645,5.890809535980225,208768353,0.0,0.0
1996-07-17 00:00:00+05:30,5.834857670138445,6.159904501064011,5.834857670138445,6.021359920501709,119790712,0.0,0.0
1996-07-18 00:00:00+05:30,6.061326299533729,6.306443584632209,6.061326299533729,6.213191986083984,232398238,0.0,0.0
1996-07-19 00:00:00+05:30,6.246495710538064,6.287792623606036,6.065322317018866,6.130598068237305,145490238,0.0,0.0
1996-07-22 00:00:00+05:30,6.0080389220979145,6.121272344188475,5.889477070700043,6.020028114318848,55590876,0.0,0.0
1996-07-23 00:00:00+05:30,6.046672779420262,6.046672779420262,5.388585837761413,5.413896560668945,286435994,0.0,0.0
1996-07-24 00:00:00+05:30,5.262027900041545,5.435208124004587,4.968952630506855,5.130144119262695,228483375,0.0,0.0
1996-07-25 00:00:00+05:30,5.12881531256147,5.248709535450963,5.064871877873445,5.094179153442383,147512680,0.0,0.0
1996-07-26 00:00:00+05:30,5.035562442637018,5.062205493678163,4.8770351122889135,4.983607769012451,214922062,0.0,0.0
1996-07-29 00:00:00+05:30,5.008918356058811,5.138137953174876,4.931653426520413,4.9542999267578125,116786883,0.0,0.0
1996-07-30 00:00:00+05:30,4.9156689683405075,4.982276605536106,4.7424877539548795,4.894354343414307,182400913,0.0,0.0
1996-07-31 00:00:00+05:30,4.991601482345005,5.139471054077148,4.8490603399730405,5.139471054077148,131101603,0.0,0.0
1996-08-01 00:00:00+05:30,5.35528112298512,5.381924630118487,5.0395596591138405,5.075528144836426,177699694,0.0,0.0
1996-08-02 00:00:00+05:30,5.088848440612037,5.128813468915111,4.992933096778978,5.02890157699585,115698629,0.0,0.0
1996-08-05 00:00:00+05:30,5.115491636845071,5.1954207835392525,4.983607368146474,5.014247417449951,98966063,0.0,0.0
1996-08-06 00:00:00+05:30,5.056876687888882,5.059541355080187,4.911671785998289,4.98227596282959,104682511,0.0,0.0
1996-08-07 00:00:00+05:30,5.028901188125712,5.231389170844254,4.99959347279914,5.228724956512451,119796946,0.0,0.0
1996-08-08 00:00:00+05:30,5.300660535147624,5.3139825096030195,5.064868782972617,5.0888471603393555,129558277,0.0,0.0
1996-08-09 00:00:00+05:30,5.075527817601299,5.167446621491919,5.04089121530515,5.092845439910889,106431553,0.0,0.0
1996-08-12 00:00:00+05:30,5.1154905906041,5.132808206798831,4.9902675623000645,5.026235580444336,81726773,0.0,0.0
1996-08-13 00:00:00+05:30,4.982275787192173,5.0502161995550345,4.942311211439037,4.97561502456665,88944690,0.0,0.0
1996-08-14 00:00:00+05:30,5.008918711587328,5.079523336711033,4.955632611924703,4.978279113769531,86158156,0.0,0.0
1996-08-15 00:00:00+05:30,4.978279113769531,4.978279113769531,4.978279113769531,4.978279113769531,0,0.0,0.0
1996-08-16 00:00:00+05:30,5.020908406420885,5.056876433545813,4.948971899612085,4.987604141235352,80130905,0.0,0.0
1996-08-19 00:00:00+05:30,4.968953413578763,4.974282294304738,4.802433471253179,4.834404945373535,73450881,0.0,0.0
1996-08-20 00:00:00+05:30,4.8090948850254795,4.902345549734635,4.8090948850254795,4.841066360473633,75622935,0.0,0.0
1996-08-21 00:00:00+05:30,4.927657057187587,5.083519707885738,4.927657057187587,5.046219348907471,90067675,0.0,0.0
1996-08-22 00:00:00+05:30,5.154124494086143,5.159453376039403,5.0089191361047005,5.032898426055908,146607880,0.0,0.0
1996-08-23 00:00:00+05:30,5.032897501753283,5.114158976725611,5.015578978005003,5.063536643981934,76385247,0.0,0.0
1996-08-26 00:00:00+05:30,5.0435545524827505,5.0888475493700644,5.002257197863958,5.016911506652832,52964641,0.0,0.0
1996-08-27 00:00:00+05:30,5.02224063873291,5.088848262643701,4.978279063881067,5.02224063873291,61574490,0.0,0.0
1996-08-28 00:00:00+05:30,5.142134594756773,5.207410334937367,5.1154915463301425,5.196753025054932,90476438,0.0,0.0
1996-08-29 00:00:00+05:30,5.222064243780554,5.309986938032705,5.183431551647925,5.206078052520752,163233580,0.0,0.0
1996-08-30 00:00:00+05:30,5.188760582124304,5.232721704235027,5.178103271830957,5.214071750640869,63996789,0.0,0.0
1996-09-02 00:00:00+05:30,5.224729058226288,5.299330236702904,5.208743317689355,5.267358303070068,76755716,0.0,0.0
1996-09-03 00:00:00+05:30,5.301994354914693,5.355280457441094,5.130145950172708,5.163449764251709,138968732,0.0,0.0
1996-09-04 00:00:00+05:30,5.156790826806783,5.194091202290426,5.088850388453912,5.175440788269043,67474392,0.0,0.0
1996-09-05 00:00:00+05:30,5.194089461087847,5.238050587008043,5.188761031758902,5.224729061126709,48872558,0.0,0.0
1996-09-06 00:00:00+05:30,5.238049270146262,5.238049270146262,5.166112776936732,5.179434299468994,52351051,0.0,0.0
1996-09-09 00:00:00+05:30,5.1634496153537,5.170109925418474,5.022240814148216,5.0395588874816895,71046392,0.0,0.0
1996-09-10 00:00:00+05:30,5.034230850961923,5.034230850961923,4.917000866033813,4.946308135986328,95716441,0.0,0.0
1996-09-11 00:00:00+05:30,4.98227550767284,5.019575866794905,4.890356717062153,4.907674789428711,59624183,0.0,0.0
1996-09-12 00:00:00+05:30,4.882364880536611,4.901015291187193,4.782452968432085,4.858386039733887,106114517,0.0,0.0
1996-09-13 00:00:00+05:30,4.875703723938531,4.899682562810299,4.759805625592482,4.782452583312988,85231982,0.0,0.0
1996-09-16 00:00:00+05:30,4.745150922844366,4.75181168446028,4.567973215672655,4.598613262176514,112576357,0.0,0.0
1996-09-17 00:00:00+05:30,4.6292523170443385,4.702521138846099,4.5999446073001025,4.663888454437256,78881462,0.0,0.0
1996-09-18 00:00:00+05:30,4.715843489834643,4.926325017589696,4.655896631730247,4.890356540679932,85640745,0.0,0.0
1996-09-19 00:00:00+05:30,4.849060580876298,4.922329429852116,4.658561302003772,4.678544044494629,107162696,0.0,0.0
1996-09-20 00:00:00+05:30,4.667885904904615,4.7424866217778145,4.626588998678573,4.654564380645752,62393797,0.0,0.0
1996-09-23 00:00:00+05:30,4.638579633695729,4.670551570287403,4.494706145312706,4.547992706298828,107213457,0.0,0.0
1996-09-24 00:00:00+05:30,4.549324132927474,4.665222221782679,4.549324132927474,4.610603332519531,88283011,0.0,0.0
1996-09-25 00:00:00+05:30,4.6572291252936395,4.727833302416931,4.59861414034494,4.610603332519531,71602096,0.0,0.0
1996-09-26 00:00:00+05:30,4.595950384906832,4.609271912013609,4.50536345750993,4.547992706298828,96390589,0.0,0.0
1996-09-27 00:00:00+05:30,4.5226802788592595,4.542663016536067,4.477386827723307,4.490708351135254,78583127,0.0,0.0
1996-09-30 00:00:00+05:30,4.470726174181128,4.597281554774253,4.4520762219767445,4.573302268981934,95164300,0.0,0.0
1996-10-01 00:00:00+05:30,4.595948227116655,4.605273201201537,4.509357436458812,4.542662143707275,62001064,0.0,0.0
1996-10-02 00:00:00+05:30,4.542662143707275,4.542662143707275,4.542662143707275,4.542662143707275,0,0.0,0.0
1996-10-03 00:00:00+05:30,4.602610361628485,4.742486824896306,4.543995380843685,4.586624622344971,155887423,0.0,0.0
1996-10-04 00:00:00+05:30,4.573302164599092,4.606606425733454,4.504029880714997,4.543994903564453,82012640,0.0,0.0
1996-10-07 00:00:00+05:30,4.555984672810403,4.555984672810403,4.244259808262648,4.39346170425415,130389162,0.0,0.0
1996-10-08 00:00:00+05:30,4.372147134063245,4.394793636526065,4.209623258492164,4.360157489776611,117510010,0.0,0.0
1996-10-09 00:00:00+05:30,4.396125216699185,4.545327104222501,4.337510237946339,4.420104503631592,82283367,0.0,0.0
1996-10-10 00:00:00+05:30,4.389465009161149,4.522680708494423,4.389465009161149,4.5026984214782715,90391836,0.0,0.0
1996-10-11 00:00:00+05:30,4.5160205105365145,4.739823601275342,4.489377457851982,4.649236679077148,218646347,0.0,0.0
1996-10-14 00:00:00+05:30,4.634582037816824,4.662556966884405,4.543995130889037,4.559980869293213,90042740,0.0,0.0
1996-10-15 00:00:00+05:30,4.533338894202813,4.603943079139711,4.489377763765949,4.557317733764648,102120395,0.0,0.0
1996-10-16 00:00:00+05:30,4.629253818648357,4.687868804591107,4.545327661767042,4.5666422843933105,107317652,0.0,0.0
1996-10-17 00:00:00+05:30,4.543996027917188,4.6066075655785985,4.476055608029805,4.5826287269592285,82954843,0.0,0.0
1996-10-18 00:00:00+05:30,4.597281755684243,4.634582114282006,4.542663324963349,4.569306373596191,71505026,0.0,0.0
1996-10-21 00:00:00+05:30,4.569306373596191,4.569306373596191,4.569306373596191,4.569306373596191,0,0.0,0.0
1996-10-22 00:00:00+05:30,4.602609985221153,4.7011895324322435,4.570638056709893,4.594616889953613,78266981,0.0,0.0
1996-10-23 00:00:00+05:30,4.689201114131486,4.9170002937316895,4.689201114131486,4.9170002937316895,138828915,0.0,0.0
1996-10-24 00:00:00+05:30,5.155456520105701,5.222064598913831,4.930321566730199,4.99692964553833,257373746,0.0,0.0
1996-10-25 00:00:00+05:30,5.008919276915355,5.1661142842914645,4.95163662280108,5.124817371368408,181469397,0.0,0.0
1996-10-28 00:00:00+05:30,5.143466493505619,5.208742686471827,5.052879585469776,5.079523086547852,122125737,0.0,0.0
1996-10-29 00:00:00+05:30,5.0622056954592125,5.102170726172907,4.956964915557427,5.000926494598389,131632371,0.0,0.0
1996-10-30 00:00:00+05:30,5.000926494598389,5.000926494598389,5.000926494598389,5.000926494598389,0,0.0,0.0
1996-10-31 00:00:00+05:30,4.91699894039994,4.952967412567114,4.7025213457648,4.809094429016113,181593183,0.0,0.0
1996-11-01 00:00:00+05:30,4.847728463939729,4.982276522412696,4.742487674832064,4.779788494110107,147824373,0.0,0.0
1996-11-04 00:00:00+05:30,4.7304976856586896,4.7304976856586896,4.562645384818437,4.585292339324951,96978353,0.0,0.0
1996-11-05 00:00:00+05:30,4.582628020175522,4.609271069519192,4.370814148681201,4.417439937591553,125799261,0.0,0.0
1996-11-06 00:00:00+05:30,4.396125340718787,4.460069202557959,4.305538881951693,4.385468482971191,127944599,0.0,0.0
1996-11-07 00:00:00+05:30,4.442750684594547,4.502697992490543,4.393461138495812,4.480051040649414,98590250,0.0,0.0
1996-11-08 00:00:00+05:30,4.514688216682842,4.542664055830834,4.4693952077434025,4.500034809112549,90326826,0.0,0.0
1996-11-11 00:00:00+05:30,4.417441581330995,4.516021624678705,4.377476992444582,4.454741954803467,69336534,0.0,0.0
1996-11-12 00:00:00+05:30,46.7573356628418,46.7573356628418,46.7573356628418,46.7573356628418,0,0.0,0.0
